lat,long
-118.33789858844132,34.09258221300209
-118.33745747067616,34.091555188823854
-118.33745905267185,34.09178353330739
-118.35655588528836,34.07613088297508
-118.32669217914093,34.10162690641301
-118.33615084572435,34.10190487899965
-118.27514305338764,34.063308941657894
-118.2769284677563,34.062561012041634
-118.2844803187618,34.083976331491364
-118.29732013652149,34.07630769199128
-118.32446728627045,34.093500824322746
-118.33994306820804,34.09257867622163
-118.34161627102681,34.090707870709856
-118.36391977306582,34.065170981647384
-118.35634362093808,34.076302427529825
-118.35634362093808,34.076302427529825
-118.36039005509255,34.076113734257284
-118.35737631790316,34.081808879044544
-118.35737631790316,34.081808879044544
-118.32260701666522,34.074992247194736
-118.31132605619075,34.07304585020289
-118.31137780354605,34.07381841973278
-118.31026097963158,34.073630865627926
-118.3102493884835,34.07246442182319
-118.3103818474258,34.070696647468736
-118.324450235688,34.088935817604074
-118.32445470502056,34.090258085224285
-118.34077648159264,34.08708963441966
-118.32523007612255,34.10372885759624
-118.30242104185864,34.12341290291265
-118.30242104185864,34.12341290291265
-118.30242104185864,34.12341290291265
-118.46753809220577,34.231904961332084
-118.3986001049382,34.04763580886497
-118.39154306034428,34.048153790526804
-118.39427912143009,34.054262772210414
-118.39428068055186,34.05459361214593
-118.39318308758888,34.05265306407559
-118.39318208036042,34.052438732565996
-118.39427343640709,34.05277618652532
-118.391145447856,34.0542644440714
-118.39101089776037,34.054649033683624
-118.38861232152159,34.05427124809091
-118.38821186866095,34.05427253605135
-118.38743440950651,34.053706221301944
-118.38849808991225,34.051853205134364
-118.38886037855328,34.052450802441676
-118.39101017988364,34.05449542940729
-118.394701403972,34.03439586226023
-118.39345785834244,34.0342817623328
-118.39353191643282,34.03409768783724
-118.39412143522254,34.03263279394301
-118.39284123599192,34.035813789490106
-118.38901064408822,34.03762303039047
-118.39177230230258,34.05001720968266
-118.39645590756143,34.053952004713025
-118.3957938093263,34.05426468719831
-118.39700210282798,34.05426127068558
-118.39536134827591,34.05245277626872
-118.39644787275854,34.0519776776463
-118.41109233853548,34.030587835068026
-118.40671074239854,34.031490240369905
-118.39941911430864,34.029724889560015
-118.39941911430864,34.029724889560015
-118.39681213639184,34.02952189957744
-118.39681213639184,34.02952189957744
-118.3953252198412,34.02964493638966
-118.3953252198412,34.02964493638966
-118.39388633595765,34.03001675599425
-118.39388633595765,34.03001675599425
-118.394911240616,34.03067152487142
-118.39488384001041,34.03074003668307
-118.39593225538898,34.031337838973215
-118.39219100763559,34.03102525087899
-118.39287336685463,34.032533816193016
-118.39349799814975,34.03130650273181
-118.39349799814975,34.03130650273181
-118.43449398072347,34.03727144879375
-118.42900965515939,34.039878467586405
-118.42893128699819,34.03991584244303
-118.43426753559216,34.04680907348656
-118.43487297586887,34.047511177777515
-118.43487297586887,34.047511177777515
-118.44247385397114,34.05900133652308
-118.44247385397114,34.05900133652308
-118.44247385397114,34.05900133652308
-118.44247385397114,34.05900133652308
-118.44534512580648,34.05792487684232
-118.44534512580648,34.05792487684232
-118.44550323828396,34.05835296431322
-118.44772711549062,34.057725915743475
-118.44246522997507,34.057058611147326
-118.44246522997507,34.057058611147326
-118.44246522997507,34.057058611147326
-118.44246522997507,34.057058611147326
-118.42886120528452,34.04053958630822
-118.42886120528452,34.04053958630822
-118.43118469156786,34.04163128962608
-118.43009982343985,34.0403736050427
-118.43002245189145,34.04028375001251
-118.42971263728245,34.039924330574884
-118.43102952455095,34.03989627974958
-118.43100620214813,34.03876478423416
-118.43101816260281,34.03877985490259
-118.43132838697149,34.04024309468309
-118.45290611615202,34.06825438086033
-118.45290611615202,34.06825438086033
-118.42858684863856,34.20119496883736
-118.49276109659262,34.19292561603318
-118.4611692333132,34.195285050334896
-118.46101116167944,34.19528537806158
-118.46091625043756,34.19528519015252
-118.46054190258484,34.19528551676493
-118.46183417998856,34.195867541473135
-118.61092012632784,34.19544940402204
-118.28535518919618,34.04400672494095
-118.29292944384741,34.047259929336924
-118.29954057399846,34.03997723869387
-118.29954057399846,34.03997723869387
-118.29954057399846,34.03997723869387
-118.29913028792856,34.03997880539354
-118.29901311090929,34.03997937041405
-118.29901311090929,34.03997937041405
-118.25880745997827,34.050525684757744
-118.25880745997827,34.050525684757744
-118.25414108942512,34.040717185493214
-118.40424201296337,34.21133852949558
-118.40419770243334,34.215236014918084
-118.38894921198238,34.19647474907527
-118.38894812714081,34.19212291636604
-118.53680436103134,34.24547745248981
-118.53610232370096,34.244569906593284
-118.48601803231495,34.25311164317353
-118.4849020804025,34.25378385884601
-118.4849020804025,34.25378385884601
-118.5696774067392,34.239657425821925
-118.56965339898964,34.23919396554413
-118.58844829996642,34.19116990725317
-118.37246220998736,34.164906942528994
-118.37146985071765,34.165954742520576
-118.37740816203751,34.16700088751933
-118.37740816203751,34.16700088751933
-118.35927790075405,34.15038962316193
-118.3724682345757,34.16699999128469
-118.37045728412659,34.1669987491681
-118.37246220998736,34.164906942528994
-118.40197637458868,34.167445189342295
-118.4019772316778,34.164874807888445
-118.35168019475563,34.15084255560464
-118.35168019475563,34.15084255560464
-118.35168132296336,34.15095356694322
-118.37898951263313,34.14786953077184
-118.37681128015764,34.14856276199689
-118.37898927337744,34.147816772049254
-118.37898927337744,34.147816772049254
-118.37146985071765,34.165954742520576
-118.36287487707943,34.222612083996076
-118.35889170275914,34.220159106782624
-118.46617812399309,34.17101837688055
-118.46617535487295,34.16738181650367
-118.4596653705085,34.186659345887215
-118.43725854992016,34.147920141229896
-118.454193664694,34.183639191010016
-118.44640901456013,34.171673873474234
-118.44753952477123,34.16559656614082
-118.26306117794904,34.04225694747664
-118.26563504031529,34.039495749760015
-118.19411755885609,34.04880537743029
-118.50838819206609,34.221133607594446
-118.52525608481965,34.23549385475207
-118.52810775065845,34.23549408522018
-118.52312831709385,34.235701744390084
-118.60577041048391,34.16758390555172
-118.56967694686222,34.17011016590808
-118.56967694686222,34.17011016590808
-118.56002222412913,34.1727899608794
-118.56002222412913,34.1727899608794
-118.56002222412913,34.1727899608794
-118.55784039312151,34.172769817722354
-118.54746408302714,34.17249985193683
-118.53860136317822,34.169818942419546
-118.54072834986871,34.17067476751876
-118.53860136317822,34.169818942419546
-118.29156033043488,33.96669308272114
-118.2870718464238,33.96120785777586
-118.27455024685966,33.92372580959124
-118.27457628693186,33.92372575029698
-118.27388613127012,33.9339347524091
-118.2738843337682,33.93479675694339
-118.23260105225548,33.93465208064925
-118.31611161778305,34.00370047989846
-118.30316616838266,34.003709235492856
-118.30169067053741,34.00370606307259
-118.27974590828896,34.02230454230064
-118.2571979970156,33.96017171180086
-118.2571979970156,33.96017171180086
-118.2571979970156,33.96017171180086
-118.2571979970156,33.96017171180086
-118.2571979970156,33.96017171180086
-118.28999471472656,33.972667952919764
-118.28999471472656,33.972667952919764
-118.2860568725782,33.97464756867501
-118.307768203564,33.96181082103849
-118.307768203564,33.96181082103849
-118.307768203564,33.96181082103849
-118.30923521740887,33.96364593640591
-118.27897605438,34.023511813176235
-118.28626020948572,33.70964314514266
-118.29155035313612,34.02550178365464
-118.29155035313612,34.02550178365464
-118.34257105155146,34.00877284054522
-118.22083213795072,34.07805588342544
-118.22083213795072,34.07805588342544
-118.22275502179718,34.07679575171188
-118.21279748868278,34.06295180212781
-118.21409925357555,34.063685930329896
-118.21409318178452,34.06337763024477
-118.30121532178579,34.07901679072113
-118.30213203912469,34.06356182289622
-118.30213203912469,34.06356182289622
-118.30286431676252,34.065371937558496
-118.37742364316807,34.070532699543925
-118.37742364316807,34.070532699543925
-118.37742364316807,34.070532699543925
-118.37742364316807,34.070532699543925
-118.37848458540928,34.07148124635106
-118.37954017626501,34.07153618925473
-118.38059922621835,34.07126246524077
-118.38059874332434,34.073406090314606
-118.3816546762783,34.07345799107532
-118.38271287793013,34.073283724620055
-118.38165612945292,34.07124346745956
-118.3482871773364,34.06489996658634
-118.309150605056,34.07429347769658
-118.34743235207294,34.07571505964042
-118.34743235207294,34.07571505964042
-118.34743749869287,34.07846457385283
-118.34743749869287,34.07846457385283
-118.34743836204723,34.07883141341111
-118.34743836204723,34.07883141341111
-118.34744181070627,34.080615602351514
-118.34744518268197,34.0824607945937
-118.34866265619611,34.08250207739365
-118.34865908256279,34.08077339583304
-118.45500323434631,34.070266473867896
-118.45488512024905,34.06894875535623
-118.45488512024905,34.06894875535623
-118.45482043122551,34.06822547925428
-118.45657080087295,34.069254830479395
-118.43915319930154,34.05077721387957
-118.438230602832,34.05123863818536
-118.41109233853548,34.030587835068026
-118.43725131344696,34.0471077180502
-118.4304985198476,34.054415802081216
-118.43061951615469,34.05547413133428
-118.35637029003686,34.057449694100754
-118.35637029003686,34.057449694100754
-118.26483329152336,34.125440834413425
-118.26305413769121,34.11614397912096
-118.25934906732256,34.117262403800176
-118.26658480002209,34.12770700606192
-118.26305413769121,34.11614397912096
-118.25934034435909,34.12062774741895
-118.25934034435909,34.12062774741895
-118.26305413769121,34.11614397912096
-118.26654528353977,34.12453686636981
-118.26305413769121,34.11614397912096
-118.46448071774893,34.22826724755638
-118.23289906333936,34.05692325892675
-118.2418112757655,34.06121687611902
-118.24164844585691,34.06153952716381
-118.24164844585691,34.06153952716381
-118.25344911147222,34.04699806892077
-118.24973824008677,34.06675693989697
-118.24973824008677,34.06675693989697
-118.24973824008677,34.06675693989697
-118.24973824008677,34.06675693989697
-118.24757820483259,34.066103821226605
-118.24531796058105,34.06538326996816
-118.24531796058105,34.06538326996816
-118.24669974107172,34.065373311103095
-118.24550748625704,34.06740889004288
-118.24550748625704,34.06740889004288
-118.24549007340536,34.06743860244116
-118.24372478909187,34.067634253562076
-118.2436909953472,34.067141628507606
-118.2436909953472,34.067141628507606
-118.24455769669862,34.065658499644684
-118.24455769669862,34.065658499644684
-118.24515205280237,34.068484579103945
-118.24618866364813,34.069090574613284
-118.24618866364813,34.069090574613284
-118.24878937489876,34.06745410947623
-118.36264115710077,34.0761039745816
-118.36371205458653,34.07609883140036
-118.35636030238392,34.083705720549425
-118.345143349718,34.07357992402938
-118.35322719018801,34.07823592156419
-118.35323133029169,34.080232794636046
-118.35323133029169,34.080232794636046
-118.35741375747816,34.065531146499524
-118.34866531899587,34.08353692171148
-118.34516133408,34.08345987600059
-118.34516133408,34.08345987600059
-118.34516133408,34.08345987600059
-118.36375934140229,34.08378286673457
-118.36375934140229,34.08378286673457
-118.32365027884336,34.07621198736168
-118.32354099773777,34.0727178038946
-118.2952639728822,34.098146265227825
-118.29394010111145,34.09815086699352
-118.27886473002094,34.092912326384265
-118.28798074719269,34.09569295219719
-118.33103720322636,34.09977180217988
-118.33101915829452,34.09646505170494
-118.30563431893015,34.098115807294896
-118.30707512669058,34.09811297857375
-118.29540105091756,34.09814593017928
-118.29540105091756,34.09814593017928
-118.29540105091756,34.09814593017928
-118.29540105091756,34.09814593017928
-118.29540105091756,34.09814593017928
-118.29540105091756,34.09814593017928
-118.29540105091756,34.09814593017928
-118.29540105091756,34.09814593017928
-118.29677909409644,34.09814145415065
-118.29742286336989,34.09813932164028
-118.29540105091756,34.09814593017928
-118.29540105091756,34.09814593017928
-118.5325218590394,34.21927993725128
-118.5325218590394,34.21927993725128
-118.53297438294099,34.24456998080766
-118.51985279914095,34.2505229584584
-118.51985216922972,34.25058121680043
-118.51985216922972,34.25058121680043
-118.51984845074062,34.25099369366877
-118.51984845074062,34.25099369366877
-118.48674929926787,34.25650236481078
-118.53213549574544,34.219280537824986
-118.53259839856855,34.218573662340816
-118.46979936493808,34.234191251291534
-118.46979936493808,34.234191251291534
-118.46979936493808,34.234191251291534
-118.46979936493808,34.234191251291534
-118.46979936493808,34.234191251291534
-118.46979638301393,34.23448446391328
-118.4698035077153,34.23375157103405
-118.4698035077153,34.23375157103405
-118.4698122491562,34.23283566165944
-118.4698122491562,34.23283566165944
-118.27484186007709,34.057457209279
-118.27278903726034,34.05656221034973
-118.25808918690052,34.05632907482997
-118.26311147596266,34.05268939968841
-118.26700386581574,34.050663644801425
-118.25868007383151,34.077340236496575
-118.25852267275252,34.07727160184081
-118.25866023388788,34.07733176057392
-118.25866023388788,34.07733176057392
-118.25348351295976,34.04255359407528
-118.26700386581574,34.050663644801425
-118.24183614928805,34.049262770980064
-118.2470629795188,34.05264141205409
-118.34333431609,34.10114577605636
-118.334773075598,34.10405562397591
-118.34141118045,34.100338951186444
-118.34333421454687,34.101121045403836
-118.34333431609,34.10114577605636
-118.34333431609,34.10114577605636
-118.3413973419668,34.09921483174656
-118.33335819530106,34.10520182997963
-118.33335819530106,34.10520182997963
-118.33336204180144,34.10600090340164
-118.33218920808113,34.103975921758696
-118.33218920808113,34.103975921758696
-118.33218920808113,34.103975921758696
-118.33220142060907,34.10438916957625
-118.32912999025156,34.10397907204879
-118.33745333901312,34.091022386266154
-118.33745762480184,34.09159338393765
-118.32993594329828,34.0907356611544
-118.32997392645552,34.09073583221018
-118.3266485937358,34.093598267030764
-118.32756695836792,34.10383905548429
-118.32667290150783,34.09880625895577
-118.4380953262455,34.04955082742911
-118.4389138225556,34.0493230781208
-118.4389138225556,34.0493230781208
-118.44105415934938,34.05148391220679
-118.44105415934938,34.05148391220679
-118.4472061362698,34.05006783272605
-118.38904632326289,34.03592582518385
-118.46643377685652,33.979289549550344
-118.4727691829903,33.98830074653054
-118.47262627431006,33.98747007234111
-118.44315659949659,34.03481385696564
-118.45211436760117,34.29431034352119
-118.45958608445378,34.22814167031301
-118.45969823875004,34.228142343488145
-118.45969823875004,34.228142343488145
-118.46543910214312,34.228262740937794
-118.46985616069945,34.22829293576857
-118.46978614945156,34.235546842193386
-118.46979476608256,34.23466748040213
-118.46979476608256,34.23466748040213
-118.4698122491562,34.23283566165944
-118.46982132124084,34.23191975099421
-118.47204036959732,34.22830696843726
-118.47209007475772,34.223055534734826
-118.46735148290077,34.251287724207664
-118.46735148290077,34.251287724207664
-118.32170274803335,34.0824293178802
-118.32270130108938,34.08205541624218
-118.32270140023012,34.082166705059926
-118.32270211693528,34.08235245973867
-118.33418174452541,34.08396310757218
-118.33418388068958,34.08433241671143
-118.33746981979846,34.0852847656681
-118.33742127197712,34.085284901271315
-118.33742127197712,34.085284901271315
-118.33963627692171,34.061442766653165
-118.33967274792595,34.083679875152214
-118.33967274792595,34.083679875152214
-118.34071008251745,34.06195441972853
-118.34071008251745,34.06195441972853
-118.34191201499374,34.06190238566191
-118.341884564127,34.061971709895985
-118.34516330693499,34.08441805640448
-118.34063434926789,34.085276983609816
-118.34073654273794,34.06188482377125
-118.34071008251745,34.06195441972853
-118.32670440557756,34.10323438370686
-118.34516158646784,34.08368107968202
-118.34160827666008,34.08527395882537
-118.36145508203657,34.08720595059805
-118.36145508203657,34.08720595059805
-118.37528822058748,34.08591540805104
-118.3680899252866,34.06486047446913
-118.36796419975504,34.06562779112497
-118.35111933431814,34.08359081716445
-118.34866265619611,34.08250207739365
-118.34983088742928,34.08229782996347
-118.34983088742928,34.08229782996347
-118.34866280053065,34.08253670027761
-118.34866280053065,34.08253670027761
-118.37528474037023,34.083962223005805
-118.37421189118264,34.07440099414775
-118.3710751635065,34.07440490022694
-118.3700202254585,34.07607197907077
-118.37019544921844,34.071566839014515
-118.37014883440304,34.07185276158649
-118.1841602242857,34.06257981243389
-118.19345230794805,34.061055333728056
-118.19800828665029,34.06246887257447
-118.24963819576892,34.047394830756176
-118.25017432792148,34.04773693003279
-118.25096019461395,34.0482439299057
-118.26901125649323,34.039135448623114
-118.24841408321781,34.048708088501854
-118.24898534052359,34.04809523642084
-118.25384398400156,34.042883680163534
-118.25814825613577,34.03909376279373
-118.26724269485577,34.039444664139516
-118.26724269485577,34.039444664139516
-118.2582183509499,34.04373174004735
-118.27294516227062,34.03297276801085
-118.2717281210882,34.032423741299894
-118.271812788302,34.032274066691585
-118.27300430731104,34.03015991652532
-118.2783074119888,33.98499544715703
-118.27831016801196,33.9797706595575
-118.28269173217858,33.971635054007265
-118.29374015261564,33.99778671476335
-118.276718246764,34.027055713263586
-118.2861434609824,33.998734293068104
-118.21443304565727,34.13813316897428
-118.21475808169404,34.137047730790684
-118.2106101468798,34.13929894341372
-118.21566888389921,34.137960602225164
-118.26098207294096,34.11807858017255
-118.26305413769121,34.11614397912096
-118.26305413769121,34.11614397912096
-118.26305413769121,34.11614397912096
-118.26305413769121,34.11614397912096
-118.26305413769121,34.11614397912096
-118.26268749802685,34.116486337702995
-118.26064513960121,34.11576779324305
-118.26064513960121,34.11576779324305
-118.2610921022985,34.11797584671193
-118.2612791440061,34.11820049362511
-118.26804272796444,34.12268258425598
-118.28932484010085,33.99051526846467
-118.28818840758998,33.99416522599812
-118.29075838481667,33.99598391752277
-118.2896490750606,34.001659825116704
-118.28849055781829,34.00056867513193
-118.28849055781829,34.00056867513193
-118.28309134355705,34.00174820347082
-118.2827647219701,34.00175116744195
-118.28295787572985,33.997401121413716
-118.32517411279743,34.0999561679354
-118.3429373212128,34.06491472553841
-118.33967274792595,34.083679875152214
-118.3396727201087,34.083754342786065
-118.3453283366357,34.058878793198176
-118.34295305444212,34.0735847885761
-118.30715454971548,34.06353184292305
-118.30345385828552,34.082894212978374
-118.28909418509369,34.058714884521805
-118.28909418509369,34.058714884521805
-118.29819768450895,34.077921554743874
-118.29664622828777,34.062363883465586
-118.29664622828777,34.062363883465586
-118.29388950839358,34.089582558855966
-118.2314230913939,34.052669922768565
-118.24757820483259,34.066103821226605
-118.23621721979715,34.04166477292898
-118.23739424623902,34.041524796465076
-118.230025275751,34.033562828516075
-118.23340118354295,34.05111192165107
-118.23882118019966,34.031797832872684
-118.2499003281834,34.05447692134664
-118.23448221635887,34.03822672642791
-118.2499003281834,34.05447692134664
-118.23788929944976,34.05984276114957
-118.2408152454239,34.06319376037848
-118.26149107518629,34.05149072604308
-118.27432534384123,34.05136690238323
-118.27146427773056,34.05802376560212
-118.27369082451011,34.05893103380828
-118.27404035577456,34.05839523055063
-118.2592351833172,34.05730733535965
-118.24463528016756,34.06125185753296
-118.23786993811541,34.05988429211381
-118.239961319627,34.06488594968932
-118.24047903805149,34.060749925140364
-118.2418112757655,34.06121687611902
-118.30315634489678,34.098121775082234
-118.3367908032813,34.092583932120384
-118.33523263461929,34.09270092862064
-118.33523355422186,34.09284793769182
-118.3335312157765,34.09259462306292
-118.33380939429199,34.098819179115125
-118.33381030158728,34.09896371516257
-118.34519427446892,34.096161863742964
-118.34519427446892,34.096161863742964
-118.34556125497367,34.096164936560456
-118.34717031671528,34.09445086644837
-118.3470678713085,34.09658681478573
-118.34707035281143,34.096945955872
-118.34707160988972,34.097089666505696
-118.34707160988972,34.097089666505696
-118.34834898252306,34.09671062980677
-118.34955485254538,34.09519059088658
-118.35065792285627,34.09665558821903
-118.35064937832243,34.0954056012436
-118.3517433795692,34.095258981880285
-118.34310754880812,34.09257220423461
-118.34280033595292,34.091353016921374
-118.34281084422965,34.09278848036348
-118.34161912181317,34.09116318656463
-118.32669217914093,34.10162690641301
-118.3361491522568,34.10156579510534
-118.33334112855152,34.10158374132792
-118.32669217914093,34.10162690641301
-118.32819519684959,34.099784775887215
-118.25313602769478,34.056553892238654
-118.27115311074294,34.05389881060874
-118.27419014988335,34.04919886455907
-118.27993407980335,34.046004750680716
-118.27893003966177,34.04555175193492
-118.27893003966177,34.04555175193492
-118.27255602933592,34.058510977425264
-118.25838812409228,34.055844810422585
